city,area,profession,professionName,experience,education,wageStart,wageEnd,companyName,companyType,companySize,industry,tags,welfare,url,submitTime
上海,闵行区,算法工程师,广告智能创意资深算法工程师,3-5年,本科,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“弹性工作”,https://www.lagou.com/jobs/6625598.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/14/2021
上海,闵行区,算法工程师,AI-Lab NLP算法工程师-机器翻译,3-5年,本科,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“六险一金”,https://www.lagou.com/jobs/6675196.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/14/2021
上海,北新泾,算法工程师,机器学习算法工程师,3-5年,硕士,25,50,携程集团,上市公司,2000人以上,旅游｜出行,深度学习; 推荐算法; 排序,“技术发展空间大 团队氛围好”,https://www.lagou.com/jobs/7993623.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/15/2021
上海,天山路,算法工程师,机器学习算法工程师（运筹学方向）(T011207),3-5年,本科,30,60,拼多多,上市公司,2000人以上,电商平台,电商; 数据挖掘; 运筹优化,“五险一金、扁平化管理”,https://www.lagou.com/jobs/7952662.html?show=be017a2cf43d4c51a27d54d8387a2ebc,5/16/2021
北京,朝阳区,算法工程师,人工智能算法实习生,1年以下,本科,9,18,星尘数据,A轮,15-50人,软件服务｜咨询、数据服务｜咨询、人工智能服务,深度学习,“负责人带新手 直接跟项目”,https://www.lagou.com/jobs/8837559.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,算法实习生,1年以下,本科,5,10,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“职业大牛”,https://www.lagou.com/jobs/6778816.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,图形学算法工程师,1年以下,本科,10,20,LAYABOX,B轮,50-150人,游戏、内容社区,游戏; 工具软件; 移动端; Javascript; webGL; Node.js,“LayaAir引擎团队、资深大牛带队”,https://www.lagou.com/jobs/7939052.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/20/2021
北京,小营,算法工程师,推荐算法工程师（2021届校招）,1年以下,硕士,12,18,知网,上市公司,2000人以上,信息检索、工具类产品、内容社区,推荐系统; 垂直搜索; 分布式搜索,“六险二金、周末双休、宿舍班车、免费早午餐”,https://www.lagou.com/jobs/7731545.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/20/2021
北京,朝阳区,算法工程师,算法工程师（应届）,1年以下,本科,12,24,数制科技,A轮,50-150人,数据服务｜咨询,大数据; 企业服务; 建模; 数据挖掘; 机器学习,“五险一金、福利好、地铁周边、试用全薪”,https://www.lagou.com/jobs/6787591.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/10/2021
北京,海淀区,算法工程师,算法实习生（可转正） — 短视频电商,1年以下,本科,8,9,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“弹性工作”,https://www.lagou.com/jobs/6695673.html?show=195ccaf8efd94b6b9a66381b10ef9eab,4/28/2021
北京,海淀区,算法工程师,算法,3-5年,不限,40,60,掌门集团,B轮,500-2000人,工具类产品,机器学习; 深度学习; 搜索; NLP,“弹性工作、技术驱动、福利待遇好”,https://www.lagou.com/jobs/7183494.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,推荐算法工程师,3-5年,本科,35,45,拉勾集团,D轮及以上,500-2000人,工具类产品、在线教育,NLP,“发展空间大、弹性工作制、领导Nice”,https://www.lagou.com/jobs/7611645.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西北旺,算法工程师,算法工程师自然语言处理,3-5年,本科,25,50,腾讯,上市公司,2000人以上,游戏、社交媒体、音频｜视频媒体,移动互联网; NLP; 深度学习,“大厂”,https://www.lagou.com/jobs/6580003.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,北下关,算法工程师,腾讯体育推荐算法工程师,3-5年,本科,30,60,腾讯,上市公司,2000人以上,游戏、社交媒体、音频｜视频媒体,媒体; Hadoop; 深度学习; tensorflow,“团队实力强”,https://www.lagou.com/jobs/7565710.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,推荐算法工程师,3-5年,本科,25,45,音娱时光,B轮,50-150人,MCN｜直播平台,社交媒体; 短视频; Golang,“双榜****；工程师文化；自由开放”,https://www.lagou.com/jobs/8679488.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,搜狗地图-SLAM算法工程师,3-5年,本科,20,40,搜狗,上市公司,2000人以上,工具类产品,岗位晋升; 扁平管理; 管理规范; 精英团队,“搜狗地图核心业务方向、前沿AR技术”,https://www.lagou.com/jobs/8458277.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,激光SLAM算法工程师(3HWP),1-3年,本科,18,35,猎户星空,B轮,500-2000人,智能硬件,智能硬件; 人工智能服务; 导航,“六险一金、 团队氛围好”,https://www.lagou.com/jobs/8380930.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,算法工程师,1-3年,本科,25,50,蓝湖,B轮,50-150人,工具类产品,工具软件; 图片识别,“五险一金、三餐、滴滴打车、年度体检”,https://www.lagou.com/jobs/8190299.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,SLAM算法工程师(J10182),3-5年,本科,23,30,猎户星空,B轮,500-2000人,智能硬件,五险一金; 股票期权; 带薪年假; 扁平管理,“前景行业、高速发展”,https://www.lagou.com/jobs/7777293.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,酒仙桥,算法工程师,推荐算法工程师,3-5年,本科,15,30,360,上市公司,2000人以上,工具类产品、信息检索、信息安全,NLP; Java,“福利待遇好”,https://www.lagou.com/jobs/8793384.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,数据算法工程师,3-5年,本科,20,35,中电博亚,A轮,50-150人,游戏,游戏; 电商平台; 数据挖掘,“带薪年假 扁平化管理 旅游团建 五险一金”,https://www.lagou.com/jobs/8583062.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,视觉算法研究员,1-3年,本科,20,40,MINIEYE,C轮,150-500人,人工智能服务,汽车,“弹性工作、周末双休、带薪年假、年度体检”,https://www.lagou.com/jobs/7570474.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,C++算法工程师,3-5年,本科,25,45,中科睿见,B轮,15-50人,科技金融,linux; opencv,“五险一金 年终奖 双休 带薪年假”,https://www.lagou.com/jobs/8542894.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,算法开发工程师（北京/上海/深圳）,1-3年,本科,20,40,商汤科技,C轮,2000人以上,人工智能服务、IT技术服务｜咨询,人工智能服务,“弹性工作时间 团队氛围好”,https://www.lagou.com/jobs/8838070.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,音频算法工程师,3-5年,本科,25,45,音娱时光,B轮,50-150人,MCN｜直播平台,语音处理; 音频处理; 音频编解码; 数字音频水印,“工程师文化；快速发展；技术有挑战”,https://www.lagou.com/jobs/7659492.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,nlp算法工程师,1-3年,本科,18,30,春雨医生,D轮及以上,150-500人,在线医疗,自然语言处理; 文本生成; 搜索算法,“快速成长、弹性工作、节假日福利、定期团建”,https://www.lagou.com/jobs/8192660.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,算法工程师-学而思网校,3-5年,本科,25,40,好未来,上市公司,2000人以上,在线教育,教育; 目标检测; 信息抽取; 推荐系统; 推荐算法,“上市公司、平台稳定、行业前景好、班车”,https://www.lagou.com/jobs/8174735.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西二旗,算法工程师,高级推荐算法工程师,3-5年,本科,25,40,金山办公软件,上市公司,2000人以上,工具类产品、软件服务｜咨询,大数据; 移动互联网; 广告算法; 搜索,“技术团队优秀 技术前沿 业务前景好 可靠”,https://www.lagou.com/jobs/7471484.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西苑,算法工程师,算法工程师,1-3年,本科,20,30,云迹科技,C轮,150-500人,人工智能服务,人工智能服务,“偏平管理 发展空间大 机会多 高速发展阶段”,https://www.lagou.com/jobs/8795343.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,推荐系统高级算法工程师,3-5年,本科,40,60,一览科技,B轮,150-500人,音频｜视频媒体,图像处理; 语音识别,“年终奖金、期权股票、技术大牛”,https://www.lagou.com/jobs/6440920.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,00206-NLP高级工程师/资深算法工程师,3-5年,本科,25,50,新浪网,上市公司,2000人以上,内容资讯、社交媒体,内容资讯; 社交媒体,“核心部门 海量数据 亿级用户”,https://www.lagou.com/jobs/5804774.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,高级/资深算法工程师,5-10年,本科,35,65,贝壳,上市公司,2000人以上,居住服务,深度学习; 数据挖掘; 语音识别; 句法分析,“发展空间大；团队氛围好”,https://www.lagou.com/jobs/8765771.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,机器学习/深度学习算法工程师,1-3年,本科,25,45,北京宏瓴科技发展有限...,A轮,15-50人,数据服务｜咨询、人工智能服务,物联网; Python; Java,“周末双休 节日福利 氛围好”,https://www.lagou.com/jobs/8531610.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,资深机器学习算法科学家,3-5年,本科,40,70,北京宏瓴科技发展有限...,A轮,15-50人,数据服务｜咨询、人工智能服务,深度学习,“期权股票 快速发展 扁平化 氛围好”,https://www.lagou.com/jobs/7700439.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,ocr算法工程师,1-3年,本科,20,40,中科睿见,B轮,15-50人,科技金融,语义理解; 版面分析; 图像分割,“五险一金 年终奖 双休 绩效奖金”,https://www.lagou.com/jobs/8248893.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西二旗,算法工程师,高级推荐算法工程师,3-5年,本科,25,45,金山办公软件,上市公司,2000人以上,工具类产品、软件服务｜咨询,大数据; 移动互联网; 搜索; 广告算法,“互联网、发展空间大、薪资待遇优”,https://www.lagou.com/jobs/7206507.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,搜狗数字人-3D人脸算法研究员,3-5年,硕士,25,50,搜狗,上市公司,2000人以上,工具类产品,深度学习; 人脸识别,“负责搜狗数字人的3D人脸算法方面的研究”,https://www.lagou.com/jobs/8751217.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,建国门,算法工程师,高级/资深算法工程师,5-10年,本科,30,50,印象笔记,B轮,150-500人,工具类产品,深度学习; 自然语言处理,“超长假期 扁平管理 发展空间大”,https://www.lagou.com/jobs/8024285.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,智能推荐算法工程师,3-5年,硕士,25,50,NIO蔚来,上市公司,2000人以上,新能源汽车制造,推荐系统; 辅助/智能驾驶; C/C++,“上市公司、弹性工作、福利全”,https://www.lagou.com/jobs/7991955.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,图像算法工程师（系统开发）,3-5年,硕士,25,35,NIO蔚来,上市公司,2000人以上,新能源汽车制造,图片识别; 人脸识别; 深度学习,“上市公司、弹性工作、福利全”,https://www.lagou.com/jobs/7523926.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西北旺,算法工程师,用户增长算法策略工程师,3-5年,本科,20,40,百度,上市公司,2000人以上,人工智能服务、信息检索、科技金融,PyTorch; 自然语言处理; 互联网; 机器学习; TensorFlow,“发展平台”,https://www.lagou.com/jobs/8837240.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,语音算法工程师,1-3年,硕士,30,60,循环智能,A轮,50-150人,人工智能、其他,语音识别; 意图识别; 机器翻译; TensoFlow,“14-20薪、有XLNet一作大神带您在算法里深耕”,https://www.lagou.com/jobs/7858692.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,NLP算法工程师,1-3年,硕士,25,35,测测,A轮,50-150人,工具类产品,人工智能服务; 文本生成; 模式识别; 推荐系统,“工作居住证、期权、国际化”,https://www.lagou.com/jobs/8633013.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,nlp算法工程师,1-3年,硕士,25,50,循环智能,A轮,50-150人,人工智能、其他,深度学习,“领导nice 弹性办公 技术大牛”,https://www.lagou.com/jobs/8437051.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,视觉算法工程师,1-3年,硕士,20,40,MINIEYE,C轮,150-500人,人工智能服务,人工智能服务; 软件开发,“无人驾驶、海归团队、车厂合作、扁平化管理”,https://www.lagou.com/jobs/2711026.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西二旗,算法工程师,自动驾驶技术研发岗位（算法&工程）,3-5年,本科,30,60,联合集团,上市公司,2000人以上,移动互联网,深度学习; C++/Python; JAVA; 大规模系统开发,“核心团队均为自动驾驶、人工智能领域大牛”,https://www.lagou.com/jobs/8837075.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,来广营,算法工程师,三维重建算法,1-3年,硕士,20,40,埃洛克航空科技（北京）有限公司,B轮,50-150人,数据服务｜咨询,人工智能服务; 物联网,“空间三维 slam算法”,https://www.lagou.com/jobs/8837809.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,四惠,算法工程师,Vslam算法工程师(J8Q6P),3-5年,硕士,25,50,猎户星空,B轮,500-2000人,智能硬件,智能硬件; 人工智能服务; C/C++,“弹性工作 晋升快 福利好 团队氛围佳”,https://www.lagou.com/jobs/8693031.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,四惠,算法工程师,CV算法工程师,3-5年,硕士,25,50,猎户星空,B轮,500-2000人,智能硬件,智能硬件; 人工智能服务; 人脸识别; 目标检测; 图像算法,“弹性工作 晋升快 福利好 团队氛围佳”,https://www.lagou.com/jobs/8693593.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,视频编码算法工程师,3-5年,硕士,30,60,Disney+Hotstar,上市公司,50-150人,软件服务｜咨询,迪士尼; 流媒体; X264; libvpx; x265; H.264/265,“base、签字现金、入职股票、年终奖励、绩效股票”,https://www.lagou.com/jobs/8549196.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,NLP算法工程师（初级/高级/资深）,3-5年,硕士,30,60,Disney+Hotstar,上市公司,50-150人,软件服务｜咨询,深度学习; 自然语言处理; 迪士尼; 流媒体,“base、签字现金、入职股票、年终奖励、绩效股票”,https://www.lagou.com/jobs/8549037.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,中关村,算法工程师,计算机视觉算法工程师,1-3年,不限,25,45,深尚科技,天使轮,15-50人,企业服务、人工智能,企业服务; 图像算法; 人脸识别; GAN; 三维图像视觉,“行业前景好、发会空间大、股票期权、各种福利”,https://www.lagou.com/jobs/8245462.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,自动驾驶规划控制算法工程师,1-3年,本科,25,35,商汤科技,C轮,2000人以上,人工智能服务、IT技术服务｜咨询,人工智能服务; 深度学习;  linux ;  C++,“AI四小龙 独角兽企业 双休 薪酬福利优”,https://www.lagou.com/jobs/8836646.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,自动驾驶仿真算法工程师,1-3年,本科,25,35,商汤科技,C轮,2000人以上,人工智能服务、IT技术服务｜咨询,人工智能服务; 深度学习; C++; 仿真测试,“AI四小龙 独角兽企业 双休 薪酬福利优”,https://www.lagou.com/jobs/8836547.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,中关村,算法工程师,高级图像算法工程师,3-5年,硕士,30,60,深尚科技,天使轮,15-50人,企业服务、人工智能,企业服务; GAN; 三维图像视觉; TensoFlow,“股票期权、高额餐补/TB费用、下午茶、技术分享”,https://www.lagou.com/jobs/8248602.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,算法工程师,3-5年,本科,30,60,联合集团,上市公司,2000人以上,移动互联网,自动驾驶; Python; C/C++,“估值百亿、大牛带队、16薪、股票期权”,https://www.lagou.com/jobs/8804873.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西北旺,算法工程师,高级/资深运筹算法工程师,1-3年,本科,30,60,高途课堂,上市公司,2000人以上,在线教育,在线教育; Java; Python; Spark; Hadoop,“团队年轻有活力、发展空间大”,https://www.lagou.com/jobs/8811909.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,望京,算法工程师,数据挖掘算法工程师,1-3年,本科,20,35,美团,上市公司,2000人以上,消费生活,技能培训; 绩效奖金; 岗位晋升; 领导好,“大平台 技术氛围浓 技术大牛”,https://www.lagou.com/jobs/6873485.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,潘家园,算法工程师,蚂蚁集团-推荐搜索算法专家/高级专家,3-5年,本科,30,60,蚂蚁集团,上市公司,2000人以上,科技金融,金融; 推荐算法; 广告服务,“**团队+发展空间大”,https://www.lagou.com/jobs/7849982.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,nlp算法工程师,1-3年,硕士,30,45,tideswing,天使轮,15-50人,社交平台,社交平台; 深度学习; 文本分类; 意图识别,“全员MAC 一日三餐 定期团建”,https://www.lagou.com/jobs/8598873.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,算法工程师,3-5年,本科,30,40,Mobvista,上市公司,500-2000人,营销服务｜咨询、数据服务｜咨询,推荐算法; Tensorflow; 后端,“五险一金、带薪年假、定期体检、绩效奖金”,https://www.lagou.com/jobs/8781727.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西北旺,算法工程师,图像算法工程师,3-5年,本科,40,70,高途,上市公司,2000人以上,在线教育,在线教育; 人工智能服务; 深度学习; 图片识别,“六险一金、餐补、股票期权”,https://www.lagou.com/jobs/8269993.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西北旺,算法工程师,nlp算法,3-5年,本科,30,60,高途,上市公司,2000人以上,在线教育,在线教育; 人工智能服务,“六险一金、餐补、股票期权”,https://www.lagou.com/jobs/8269997.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,昌平区,算法工程师,算法工程师,5-10年,本科,15,25,乐普医疗,上市公司,2000人以上,移动互联网、医疗丨健康,图像处理; 信号处理,“五险一金、补充医疗、通讯补助、交通补助等”,https://www.lagou.com/jobs/8354213.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,高级算法开发工程师（java）,3-5年,本科,20,35,彩智,天使轮,50-150人,人工智能服务、数据服务｜咨询、区块链,分类信息; 深度学习; 数据挖掘; 文字识别,“公司发展前景好、核心岗位”,https://www.lagou.com/jobs/8148194.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,大山子,算法工程师,推荐算法高级开发工程师-招聘技术(J18526),3-5年,本科,25,40,安居客,上市公司,500-2000人,居住服务,年底双薪; 绩效奖金; 带薪年假; 五险一金,“六险一金 六日双休”,https://www.lagou.com/jobs/8283289.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,大山子,算法工程师,风控算法高级开发工程师(J18530),3-5年,本科,25,40,安居客,上市公司,500-2000人,居住服务,机器学习,“六险一金 六日双休”,https://www.lagou.com/jobs/8283169.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,中关村,算法工程师,计算机视觉算法工程师,1-3年,本科,15,25,LinkDoc,D轮及以上,500-2000人,人工智能服务,深度学习; 三维图像视觉; OpenCV; 医疗影像诊断,“海量医疗数据、**医院合作、发展前景广阔好”,https://www.lagou.com/jobs/8801757.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,搜索高级算法工程师,3-5年,本科,60,100,寺库,D轮及以上,500-2000人,电商、消费生活,电商平台; 推荐系统; 搜索算法,“团队年轻化 扁平化管理”,https://www.lagou.com/jobs/8701753.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,中关村,算法工程师,三维重建算法工程师,1-3年,本科,15,25,LinkDoc,D轮及以上,500-2000人,人工智能服务,深度学习; 医疗影像诊断; 三维图像视觉; Python,“发展平台大”,https://www.lagou.com/jobs/8626119.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,内容中心算法工程师,3-5年,本科,25,50,知乎,D轮及以上,500-2000人,内容社区,Python; Golang; 推荐算法,“扁平化、团队大佬”,https://www.lagou.com/jobs/8606109.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,教育业务算法工程师,3-5年,本科,20,40,知乎,D轮及以上,500-2000人,内容社区,Python; Golang,“扁平化、团队大佬”,https://www.lagou.com/jobs/8606210.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,北苑,算法工程师,NLP算法工程师,1-3年,本科,20,35,Flash express,D轮及以上,150-500人,企业服务,文本分类; 句法分析; 深度学习,“高速发展”,https://www.lagou.com/jobs/8459492.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,推荐系统/算法工程师,3-5年,本科,20,30,Vyou微你,A轮,15-50人,社交平台,社交平台; 深度学习; 数据挖掘; 推荐算法,“精英团队、期权激励、高速成长、氛围活跃”,https://www.lagou.com/jobs/8435079.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,中关村,算法工程师,推荐算法工程师,3-5年,本科,40,60,爱奇艺,上市公司,2000人以上,音频｜视频媒体,机器学习,“核心业务”,https://www.lagou.com/jobs/7284976.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,四惠,算法工程师,推荐算法专家（真的专家）,5-10年,本科,40,70,掌阅,上市公司,500-2000人,内容社区、音频｜视频媒体,内容资讯; 音频｜视频媒体,“独立负责 施展空间大 薪酬福利优厚”,https://www.lagou.com/jobs/8674828.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,医疗图像算法工程师（Python）,5-10年,本科,20,35,优脑银河,A轮,15-50人,人工智能服务,C/C++; ETL,“公司发展好、团队氛围好”,https://www.lagou.com/jobs/8656310.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,数据算法工程师,3-5年,本科,30,60,旷视MEGVII,D轮及以上,500-2000人,人工智能服务、物联网,人工智能服务; 数据服务｜咨询; Python; 机器学习,“核心产品、大牛团队”,https://www.lagou.com/jobs/8565266.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,望京,算法工程师,搜索算法工程师 (MJ001135),1年以下,硕士,25,35,马蜂窝,D轮及以上,500-2000人,旅游｜出行,旅游｜出行,“六险一金、年度旅行、员工体检、带薪年假”,https://www.lagou.com/jobs/8835032.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,语音算法工程师,5-10年,本科,30,60,畅聊天下,B轮,150-500人,社交平台,语音合成; 音频算法,“日活千万、公司不差钱”,https://www.lagou.com/jobs/8819678.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,算法科学家-振动信号处理与模式,3-5年,硕士,20,30,天泽智云,A轮,50-150人,企业服务,目标检测; 机器学习; 异常诊断,“六险一金、带薪年假、周末双休、零食无限量”,https://www.lagou.com/jobs/8121016.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,高级算法工程师-LBS,3-5年,本科,25,50,必示科技,B轮,150-500人,软件服务｜咨询、人工智能服务,AI,“AI”,https://www.lagou.com/jobs/8145761.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,酒仙桥,算法工程师,资深推荐算法,3-5年,本科,30,50,MetaApp,C轮,50-150人,游戏、社交平台,社交; 排序,“大牛云集、工程师文化、一年16薪”,https://www.lagou.com/jobs/7354047.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,视觉算法工程师,3-5年,本科,25,45,贝壳,上市公司,2000人以上,居住服务,图像算法; TensoFlow,“核心业务、成长空间大、六险一金、免费三餐”,https://www.lagou.com/jobs/8368162.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,算法产品经理,3-5年,本科,25,30,思图场景,A轮,50-150人,人工智能、企业服务,人工智能服务,“行业前景好、技术新”,https://www.lagou.com/jobs/8825125.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,朝阳区,算法工程师,安全算法专家,3-5年,本科,30,40,360,上市公司,2000人以上,工具类产品、信息检索、信息安全,专项奖金; 年底双薪,“平台大、免费三餐、健身房、班车”,https://www.lagou.com/jobs/8721403.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,定慧寺,算法工程师,算法工程师（BJ0002）,3-5年,不限,15,30,明朝万达,D轮及以上,150-500人,企业服务、信息安全,软件服务｜咨询; IT技术服务｜咨询,“发展潜力大、领导nice”,https://www.lagou.com/jobs/8811021.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,西直门,算法工程师,算法工程师,3-5年,本科,22,44,哗啦啦,B轮,500-2000人,软件服务｜咨询,深度学习,“团队氛围”,https://www.lagou.com/jobs/8820678.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,算法工程师（深圳） (MJ000030),3-5年,硕士,30,40,慧安金科,B轮,50-150人,人工智能、数据服务,机器学习,“股票期权 扁平化 免费三餐 技术大牛”,https://www.lagou.com/jobs/8603896.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,五道口,算法工程师,算法工程师（北京） (MJ000001),3-5年,硕士,30,40,慧安金科,B轮,50-150人,人工智能、数据服务,机器学习,“股票期权 扁平化 免费三餐 技术大牛”,https://www.lagou.com/jobs/8604018.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
北京,海淀区,算法工程师,声学算法研发工程师 (MJ000094),1-3年,本科,20,40,小冰,A轮,150-500人,人工智能服务,C/C++; Python; linux,“弹性工作制；五险一金、补充商业保险、餐补等”,https://www.lagou.com/jobs/8082226.html?show=195ccaf8efd94b6b9a66381b10ef9eab,5/21/2021
